SNP	Chromosome	GeneticDistance	Position	Pvalue	Qvalue	N	NullLogLike	AltLogLike	SNPWeight	SNPWeightSE	OddsRatio	WaldStat	heritability	NullGeneticVar	NullResidualVar	NullBias
COG2574	26	0.000000	889	8.4602532243716377E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8473146086890574E+02	-4.6509595592838853E-03	2.3945629290964644E-02	9.9201254835982400E-01	3.7725292609612854E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2906	26	0.000000	1221	8.4604767996005947E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8477137466450438E+02	-4.4576709334198097E-03	2.2953851195813817E-02	9.9023441686353075E-01	3.7714198919838494E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG1884	26	0.000000	199	8.4636046603490622E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8428414919842953E+02	7.2444882805614485E-03	3.7380895437072494E-02	1.0073850211642781E+00	3.7559173552261453E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG1885	26	0.000000	200	8.4636046603490622E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8428414919842953E+02	7.2444882805614485E-03	3.7380895437072494E-02	1.0073850211642781E+00	3.7559173552261453E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2538	26	0.000000	853	8.4735684613376638E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8495804983002438E+02	-3.6750787052339190E-03	1.9088408262706944E-02	9.9385679884491929E-01	3.7067547986598441E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2332	26	0.000000	647	8.5050068187249561E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8458035802752988E+02	5.2468606209372789E-03	2.7832418778712117E-02	1.0072241451166473E+00	3.5538341351969670E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2277	26	0.000000	592	8.5123224017003640E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8470281455925817E+02	-4.6259636177726528E-03	2.4660923338386011E-02	9.9388827231544297E-01	3.5187285061346302E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2029	26	0.000000	344	8.5370645653014532E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8468846224616323E+02	4.6050024061078179E-03	2.4969238053991059E-02	1.0049934636249682E+00	3.4013329253504684E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2783	26	0.000000	1098	8.5371263739277969E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8507131359929622E+02	3.1462231720125041E-03	1.7060176210531679E-02	1.0062678591321137E+00	3.4010422376840842E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2172	26	0.000000	487	8.5599996620741592E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8488190067755409E+02	3.7367530884191164E-03	2.0587781199164275E-02	1.0046858209078566E+00	3.2943498358093265E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2173	26	0.000000	488	8.5599996620741592E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8488190067755409E+02	3.7367530884191164E-03	2.0587781199164275E-02	1.0046858209078566E+00	3.2943498358093265E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG1853	26	0.000000	168	8.5952631678831015E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8416007243994920E+02	7.5451255088210224E-03	4.2625098100621248E-02	1.0075753268688497E+00	3.1333012631474588E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG1840	26	0.000000	155	8.5979234805681981E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8452340292503925E+02	-5.2258215683900202E-03	2.9579129979152366E-02	9.9477141844429384E-01	3.1213204834099360E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2340	26	0.000000	655	8.5992667151691649E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8508634213409437E+02	2.9712277093267565E-03	1.6834002220206333E-02	1.0041165932400002E+00	3.1152801865475692E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG1751	26	0.000000	66	8.6072891973503818E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8430370370109893E+02	6.4762437434672639E-03	3.6905837649373448E-02	1.0074439275938405E+00	3.0793300321849716E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG1752	26	0.000000	67	8.6072891973503818E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8430370370109893E+02	6.4762437434672639E-03	3.6905837649373448E-02	1.0074439275938405E+00	3.0793300321849716E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2081	26	0.000000	396	8.6072891973503818E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8430370370109893E+02	6.4762437434672639E-03	3.6905837649373448E-02	1.0074439275938405E+00	3.0793300321849716E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG1963	26	0.000000	278	8.6216106811973836E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8493536132309964E+02	3.3964244856118475E-03	1.9558196368901104E-02	1.0035001125552669E+00	3.0156874026496187E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG1764	26	0.000000	79	8.6274568225606196E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8445682877847889E+02	5.4915319597677653E-03	3.1758855214268557E-02	1.0059656496929323E+00	2.9899047433750586E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG1765	26	0.000000	80	8.6274568225606196E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8445682877847889E+02	5.4915319597677653E-03	3.1758855214268557E-02	1.0059656496929323E+00	2.9899047433750586E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2193	26	0.000000	508	8.6488093003045163E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8394674458805366E+02	-8.9649215945756359E-03	5.2673773678679904E-02	9.8870240468822257E-01	2.8967040365866940E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2194	26	0.000000	509	8.6488093003045163E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8394674458805366E+02	-8.9649215945756359E-03	5.2673773678679904E-02	9.8870240468822257E-01	2.8967040365866940E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2195	26	0.000000	510	8.6488093003045163E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8394674458805366E+02	-8.9649215945756359E-03	5.2673773678679904E-02	9.8870240468822257E-01	2.8967040365866940E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2196	26	0.000000	511	8.6488093003045163E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8394674458805366E+02	-8.9649215945756359E-03	5.2673773678679904E-02	9.8870240468822257E-01	2.8967040365866940E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2541	26	0.000000	856	8.6522553275757208E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8470816284268142E+02	-4.1843618676197670E-03	2.4648866219055314E-02	9.9298482880183248E-01	2.8818049032977529E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2542	26	0.000000	857	8.6522553275757208E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8470816284268142E+02	-4.1843618676197670E-03	2.4648866219055314E-02	9.9298482880183248E-01	2.8818049032977529E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2543	26	0.000000	858	8.6522553275757208E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8470816284268142E+02	-4.1843618676197670E-03	2.4648866219055314E-02	9.9298482880183248E-01	2.8818049032977529E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2434	26	0.000000	749	8.6717522595258900E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8481434327592808E+02	3.6920843326185312E-03	2.2071312255387505E-02	1.0057526658297238E+00	2.7982525921974977E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2003	26	0.000000	318	8.6720535699725543E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8455302261791928E+02	-4.8062180169151612E-03	2.8738193488942125E-02	9.9495850326459900E-01	2.7969712694255015E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG1964	26	0.000000	279	8.7066163488764592E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8485674636345652E+02	-3.4653682380050700E-03	2.1279587816317676E-02	9.9644009727199012E-01	2.6519929068116680E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2887	26	0.000000	1202	8.7104899906773481E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8521059847692584E+02	2.4130345037112759E-03	1.4862489211362356E-02	1.0052261944722396E+00	2.6359912178508575E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG1724	26	0.000000	39	8.7368101008246990E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8407358917844510E+02	-7.3866267552835495E-03	4.6452360171836696E-02	9.9077558831210855E-01	2.5285802420464114E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG1976	26	0.000000	291	8.7369018340674320E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8485096107793299E+02	-3.4060612165916714E-03	2.1421303098642729E-02	9.9649561353667293E-01	2.5282098899458545E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG1978	26	0.000000	293	8.7369018340674320E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8485096107793299E+02	-3.4060612165916714E-03	2.1421303098642729E-02	9.9649561353667293E-01	2.5282098899458545E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG1979	26	0.000000	294	8.7369018340674320E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8485096107793299E+02	-3.4060612165916714E-03	2.1421303098642729E-02	9.9649561353667293E-01	2.5282098899458545E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2850	26	0.000000	1165	8.7404767160592090E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8513207104616401E+02	2.5571322681896716E-03	1.6128275653037195E-02	1.0054071136677809E+00	2.5137987746036858E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2851	26	0.000000	1166	8.7404767160592090E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8513207104616401E+02	2.5571322681896716E-03	1.6128275653037195E-02	1.0054071136677809E+00	2.5137987746036858E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2852	26	0.000000	1167	8.7404767160592090E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8513207104616401E+02	2.5571322681896716E-03	1.6128275653037195E-02	1.0054071136677809E+00	2.5137987746036858E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2853	26	0.000000	1168	8.7404767160592090E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8513207104616401E+02	2.5571322681896716E-03	1.6128275653037195E-02	1.0054071136677809E+00	2.5137987746036858E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2854	26	0.000000	1169	8.7404767160592090E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8513207104616401E+02	2.5571322681896716E-03	1.6128275653037195E-02	1.0054071136677809E+00	2.5137987746036858E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2855	26	0.000000	1170	8.7404767160592090E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8513207104616401E+02	2.5571322681896716E-03	1.6128275653037195E-02	1.0054071136677809E+00	2.5137987746036858E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2856	26	0.000000	1171	8.7404767160592090E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8513207104616401E+02	2.5571322681896716E-03	1.6128275653037195E-02	1.0054071136677809E+00	2.5137987746036858E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2857	26	0.000000	1172	8.7404767160592090E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8513207104616401E+02	2.5571322681896716E-03	1.6128275653037195E-02	1.0054071136677809E+00	2.5137987746036858E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2858	26	0.000000	1173	8.7404767160592090E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8513207104616401E+02	2.5571322681896716E-03	1.6128275653037195E-02	1.0054071136677809E+00	2.5137987746036858E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2860	26	0.000000	1175	8.7404767160592090E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8513207104616401E+02	2.5571322681896716E-03	1.6128275653037195E-02	1.0054071136677809E+00	2.5137987746036858E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2861	26	0.000000	1176	8.7404767160592090E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8513207104616401E+02	2.5571322681896716E-03	1.6128275653037195E-02	1.0054071136677809E+00	2.5137987746036858E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2862	26	0.000000	1177	8.7404767160592090E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8513207104616401E+02	2.5571322681896716E-03	1.6128275653037195E-02	1.0054071136677809E+00	2.5137987746036858E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2863	26	0.000000	1178	8.7404767160592090E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8513207104616401E+02	2.5571322681896716E-03	1.6128275653037195E-02	1.0054071136677809E+00	2.5137987746036858E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2864	26	0.000000	1179	8.7404767160592090E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8513207104616401E+02	2.5571322681896716E-03	1.6128275653037195E-02	1.0054071136677809E+00	2.5137987746036858E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2865	26	0.000000	1180	8.7404767160592090E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8513207104616401E+02	2.5571322681896716E-03	1.6128275653037195E-02	1.0054071136677809E+00	2.5137987746036858E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2866	26	0.000000	1181	8.7404767160592090E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8513207104616401E+02	2.5571322681896716E-03	1.6128275653037195E-02	1.0054071136677809E+00	2.5137987746036858E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2607	26	0.000000	922	8.7412931890129097E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8501778772943953E+02	2.8674954291698041E-03	1.8097620178809497E-02	1.0051487447492142E+00	2.5105133205576502E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2391	26	0.000000	706	8.7533737272863499E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8497745477970784E+02	2.9534553478759835E-03	1.8822285684023461E-02	1.0043474101615453E+00	2.4621590102987787E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2741	26	0.000000	1056	8.7587886070793486E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8523464019975836E+02	-2.2691016409386233E-03	1.4524525690144006E-02	9.9563425293395047E-01	2.4406414438229058E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2596	26	0.000000	911	8.7627405056065177E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8500810146031029E+02	2.8485609707561308E-03	1.8292361741021893E-02	1.0049784308566663E+00	2.4249985135114845E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2584	26	0.000000	899	8.7728643648122495E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8498020455083440E+02	2.9070906647969490E-03	1.8823476248368744E-02	1.0050435566054596E+00	2.3851598620180700E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG1871	26	0.000000	186	8.8011826852124264E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8433399039257506E+02	5.4227474343946595E-03	3.5948383542404497E-02	1.0055155308711878E+00	2.2755166721180040E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2328	26	0.000000	643	8.8116316730408739E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8509021827332936E+02	2.5148583322874172E-03	1.6819155614508575E-02	1.0034234080252367E+00	2.2357264921952242E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG1841	26	0.000000	156	8.8171038997158613E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8453483715575578E+02	-4.3718207722650664E-03	2.9374631509955590E-02	9.9562399773444599E-01	2.2150311795601625E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2032	26	0.000000	347	8.8519521480998076E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8441704101004348E+02	-4.7725652574806604E-03	3.3047764623623826E-02	9.9477835257548208E-01	2.0855450390556234E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2033	26	0.000000	348	8.8519521480998076E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8441704101004348E+02	-4.7725652574806604E-03	3.3047764623623826E-02	9.9477835257548208E-01	2.0855450390556234E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2034	26	0.000000	349	8.8519521480998076E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8441704101004348E+02	-4.7725652574806604E-03	3.3047764623623826E-02	9.9477835257548208E-01	2.0855450390556234E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG1846	26	0.000000	161	8.8533178471560670E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8441312548531300E+02	4.7996941053302274E-03	3.3275479114085245E-02	1.0048138409292944E+00	2.0805515691723984E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2731	26	0.000000	1046	8.8595013881649276E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8528287708259177E+02	-1.9890602075247578E-03	1.3865107962022576E-02	9.9619003026621744E-01	2.0580188441816319E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2155	26	0.000000	470	8.8622649407656484E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8459873167809667E+02	3.9368874167852678E-03	2.7509911117439147E-02	1.0048831982450024E+00	2.0479889848672789E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2911	26	0.000000	1226	8.8736214581512840E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8479959097492008E+02	-3.1894318732958817E-03	2.2513130037549702E-02	9.9295756907610799E-01	2.0070347882173521E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2189	26	0.000000	504	8.9072735026684580E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8399027248042432E+02	6.9857600375522900E-03	5.0838765527340082E-02	1.0088797408566266E+00	1.8881536568899786E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2831	26	0.000000	1146	8.9232321449259144E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8526465743484732E+02	-1.9141847782987336E-03	1.4138208610131783E-02	9.9606209664255185E-01	1.8330695614833022E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG1833	26	0.000000	148	8.9249613483953105E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8414785263430110E+02	5.8479066140558434E-03	4.3262661706494759E-02	1.0059202252619426E+00	1.8271507738956458E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2363	26	0.000000	678	8.9426000798262750E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8459315146624601E+02	-3.6973504817789816E-03	2.7811951225391957E-02	9.9475200692366939E-01	1.7673327395702314E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG1977	26	0.000000	292	8.9434485361063598E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8485866154362679E+02	-2.8334267037888636E-03	2.1330621001414272E-02	9.9708391875902957E-01	1.7644809203573083E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2591	26	0.000000	906	8.9480486829729378E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8501455423873392E+02	2.4113032182611904E-03	1.8232637656991891E-02	1.0041970198405581E+00	1.7490597638339100E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2549	26	0.000000	864	8.9861859998056604E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8472948622365914E+02	-3.0931637912613120E-03	2.4273278302558893E-02	9.9479176614162046E-01	1.6238614233181049E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2688	26	0.000000	1003	8.9906778944098109E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8511041084431565E+02	-2.0996238603267665E-03	1.6550303033532863E-02	9.9603393858825306E-01	1.6094263182403160E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG1717	26	0.000000	32	8.9941899698152850E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8384108280327871E+02	-7.4687020747269761E-03	5.9078782150420985E-02	9.9055117663007153E-01	1.5981855634291716E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG1814	26	0.000000	129	8.9951102863841492E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8424762337797233E+02	4.9433689982290680E-03	3.9138944896891473E-02	1.0050254357848600E+00	1.5952466144519364E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG1887	26	0.000000	202	8.9960001209977658E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8431571808511910E+02	4.6354332622339615E-03	3.6733576038529260E-02	1.0047190911626118E+00	1.5924076197572915E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2386	26	0.000000	701	9.0262483998139909E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8499128906513920E+02	-2.2855198967842889E-03	1.8677210639638678E-02	9.9667973611430316E-01	1.4974281025889255E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG1716	26	0.000000	31	9.0345051675734600E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8379585832873647E+02	-7.5161320579648725E-03	6.1949529674219489E-02	9.9047729959300879E-01	1.4720168352395058E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2062	26	0.000000	377	9.0396299287693616E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8485437761772334E+02	2.5808576568203305E-03	2.1386037419294863E-02	1.0029014600920487E+00	1.4563557002142609E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG1838	26	0.000000	153	9.0436484574790432E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8453149473294650E+02	-3.5560041824340906E-03	2.9590916951248804E-02	9.9643871114727223E-01	1.4441346219863416E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2035	26	0.000000	350	9.0623178759028045E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8436693468645126E+02	4.1137471940849227E-03	3.4916945045740708E-02	1.0045329697035246E+00	1.3880423578873266E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2632	26	0.000000	947	9.0660198916599266E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8447190756154146E+02	-3.6835456393733883E-03	3.1389951928136914E-02	9.9331746110236396E-01	1.3770534864460542E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
COG2635	26	0.000000	950	9.0660198916599266E-01	9.9673248395803282E-01	1338	-8.8193353861016203E+02	-8.8447190756154146E+02	-3.6835456393733883E-03	3.1389951928136914E-02	9.9331746110236396E-01	1.3770534864460542E-02	1.0922996919669498E-01	2.5821587754778042E-02	2.1057496114729141E-01	1.3692077727952168E+00
