SNP	Chromosome	GeneticDistance	Position	Pvalue	Qvalue	N	NullLogLike	AltLogLike	SNPWeight	SNPWeightSE	OddsRatio	WaldStat	heritability	NullGeneticVar	NullResidualVar	NullBias
COG1956	26	0.000000	271	8.0229014854981984E-01	9.9578837094201678E-01	1338	-1.8476403647968627E+03	-1.8486646808196774E+03	-3.5075793136027461E-02	1.4005995895081602E-01	9.6464785011379706E-01	6.2717250494773363E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1957	26	0.000000	272	8.0229014854981984E-01	9.9578837094201678E-01	1338	-1.8476403647968627E+03	-1.8486646808196774E+03	-3.5075793136027461E-02	1.4005995895081602E-01	9.6464785011379706E-01	6.2717250494773363E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1958	26	0.000000	273	8.0229014854981984E-01	9.9578837094201678E-01	1338	-1.8476403647968627E+03	-1.8486646808196774E+03	-3.5075793136027461E-02	1.4005995895081602E-01	9.6464785011379706E-01	6.2717250494773363E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1959	26	0.000000	274	8.0229014854981984E-01	9.9578837094201678E-01	1338	-1.8476403647968627E+03	-1.8486646808196774E+03	-3.5075793136027461E-02	1.4005995895081602E-01	9.6464785011379706E-01	6.2717250494773363E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1960	26	0.000000	275	8.0229014854981984E-01	9.9578837094201678E-01	1338	-1.8476403647968627E+03	-1.8486646808196774E+03	-3.5075793136027461E-02	1.4005995895081602E-01	9.6464785011379706E-01	6.2717250494773363E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2037	26	0.000000	352	8.0238485106403279E-01	9.9578837094201678E-01	1338	-1.8476403647968627E+03	-1.8498791507607391E+03	1.0319968803812422E-02	4.1228483540165957E-02	1.0114631790716582E+00	6.2655910734401465E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2550	26	0.000000	865	8.0703881221244089E-01	9.9725593471308194E-01	1338	-1.8476403647968627E+03	-1.8496943875124152E+03	1.2165627194856329E-02	4.9798642482317981E-02	1.0207502270718087E+00	5.9680712524575720E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2552	26	0.000000	867	8.0703881221244089E-01	9.9725593471308194E-01	1338	-1.8476403647968627E+03	-1.8496943875124152E+03	1.2165627194856329E-02	4.9798642482317981E-02	1.0207502270718087E+00	5.9680712524575720E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2763	26	0.000000	1078	8.0808712637141578E-01	9.9725593471308194E-01	1338	-1.8476403647968627E+03	-1.8498323685665716E+03	1.0542514027752753E-02	4.3395074952052089E-02	1.0210498348406905E+00	5.9021125836428878E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1716	26	0.000000	31	8.0965098481929498E-01	9.9725593471308194E-01	1338	-1.8476403647968627E+03	-1.8485894018127669E+03	-3.6372294796670965E-02	1.5096999180145315E-01	9.5475228512013899E-01	5.8044375345980261E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2929	26	0.000000	1244	8.1133677684124073E-01	9.9725593471308194E-01	1338	-1.8476403647968627E+03	-1.8499856161530786E+03	-8.8942937052428946E-03	3.7253730592056701E-02	9.7995565368269277E-01	5.7001120635066758E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1995	26	0.000000	310	8.1174962472667178E-01	9.9725593471308194E-01	1338	-1.8476403647968627E+03	-1.8498474891394458E+03	-1.0166048170156710E-02	4.2675647790363841E-02	9.8947719350692220E-01	5.6747153547631171E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2176	26	0.000000	491	8.1300752482559013E-01	9.9725593471308194E-01	1338	-1.8476403647968627E+03	-1.8499172414104589E+03	9.4194086638967282E-03	3.9812429751106236E-02	1.0119046872672597E+00	5.5977037694549613E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1878	26	0.000000	193	8.1451169755294395E-01	9.9725593471308194E-01	1338	-1.8476403647968627E+03	-1.8491609199922038E+03	1.9937688250262139E-02	8.4965601469450105E-02	1.0204451475759131E+00	5.5063438732849912E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1880	26	0.000000	195	8.1451169755294395E-01	9.9725593471308194E-01	1338	-1.8476403647968627E+03	-1.8491609199922038E+03	1.9937688250262139E-02	8.4965601469450105E-02	1.0204451475759131E+00	5.5063438732849912E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1882	26	0.000000	197	8.1622518036574210E-01	9.9725593471308194E-01	1338	-1.8476403647968627E+03	-1.8491658231186498E+03	-1.9696720475235064E-02	8.4735797564090956E-02	9.8019900509205549E-01	5.4032367890461737E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1883	26	0.000000	198	8.1622518036574210E-01	9.9725593471308194E-01	1338	-1.8476403647968627E+03	-1.8491658231186498E+03	-1.9696720475235064E-02	8.4735797564090956E-02	9.8019900509205549E-01	5.4032367890461737E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2144	26	0.000000	459	8.2182485134407524E-01	9.9725593471308194E-01	1338	-1.8476403647968627E+03	-1.8492046728975779E+03	-1.8436757066753361E-02	8.1852818244903897E-02	9.7750520801985641E-01	5.0734313984176625E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2147	26	0.000000	462	8.2182485134407524E-01	9.9725593471308194E-01	1338	-1.8476403647968627E+03	-1.8492046728975779E+03	-1.8436757066753361E-02	8.1852818244903897E-02	9.7750520801985641E-01	5.0734313984176625E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2209	26	0.000000	524	8.2461217009758814E-01	9.9725593471308194E-01	1338	-1.8476403647968627E+03	-1.8486364482664571E+03	3.2277760865585037E-02	1.4561810548180557E-01	1.0420111772930380E+00	4.9133312704913834E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2212	26	0.000000	527	8.2461217009758814E-01	9.9725593471308194E-01	1338	-1.8476403647968627E+03	-1.8486364482664571E+03	3.2277760865585037E-02	1.4561810548180557E-01	1.0420111772930380E+00	4.9133312704913834E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2671	26	0.000000	986	8.2767115607538388E-01	9.9725593471308194E-01	1338	-1.8476403647968627E+03	-1.8499827114286559E+03	8.2023666391581648E-03	3.7671842328668936E-02	1.0154355272594660E+00	4.7407236137682614E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2136	26	0.000000	451	8.2815872529853807E-01	9.9725593471308194E-01	1338	-1.8476403647968627E+03	-1.8491865602077503E+03	-1.8138524651674894E-02	8.3546780338139254E-02	9.7789412512185903E-01	4.7135105457822526E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2094	26	0.000000	409	8.2844966402466258E-01	9.9725593471308194E-01	1338	-1.8476403647968627E+03	-1.8498459013845788E+03	9.3141033522122912E-03	4.2975049368290143E-02	1.0110372233149838E+00	4.6973112370175686E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2006	26	0.000000	321	8.3001651970269485E-01	9.9725593471308194E-01	1338	-1.8476403647968627E+03	-1.8497571290545870E+03	1.0106911251161983E-02	4.7069662101627510E-02	1.0107244980635848E+00	4.6105713053440113E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2645	26	0.000000	960	8.3154468412257976E-01	9.9725593471308194E-01	1338	-1.8476403647968627E+03	-1.8493882490391761E+03	-1.4489198025708260E-02	6.8100341962629277E-02	9.7375517263638667E-01	4.5267875275748874E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2843	26	0.000000	1158	8.3374170416199755E-01	9.9725593471308194E-01	1338	-1.8476403647968627E+03	-1.8497152199609541E+03	-1.0361372826057655E-02	4.9352523199907586E-02	9.7851058592982088E-01	4.4077390897871244E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2442	26	0.000000	757	8.3555298833323288E-01	9.9725593471308194E-01	1338	-1.8476403647968627E+03	-1.8494667518977842E+03	1.3120822053213204E-02	6.3194637690855038E-02	1.0209499667859296E+00	4.3108373255022814E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1928	26	0.000000	243	8.3828946127956960E-01	9.9725593471308194E-01	1338	-1.8476403647968627E+03	-1.8484239371083438E+03	3.6630547493889547E-02	1.7945442282463947E-01	1.0381452011590235E+00	4.1665681228679224E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1929	26	0.000000	244	8.3828946127956960E-01	9.9725593471308194E-01	1338	-1.8476403647968627E+03	-1.8484239371083438E+03	3.6630547493889547E-02	1.7945442282463947E-01	1.0381452011590235E+00	4.1665681228679224E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2604	26	0.000000	919	8.4035832688259871E-01	9.9725593471308194E-01	1338	-1.8476403647968627E+03	-1.8500003880105905E+03	-7.4545545079844266E-03	3.7000011241966210E-02	9.8689204253014984E-01	4.0591927789523620E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1817	26	0.000000	132	8.4297751846696034E-01	9.9725593471308194E-01	1338	-1.8476403647968627E+03	-1.8488291548561381E+03	2.3660989764573967E-02	1.1942463981708475E-01	1.0242355262289551E+00	3.9253459221857211E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2689	26	0.000000	1004	8.4309109513506741E-01	9.9725593471308194E-01	1338	-1.8476403647968627E+03	-1.8501850458078511E+03	-6.0808394246342212E-03	3.0714465153706412E-02	9.8855680422443071E-01	3.9195946501081345E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2143	26	0.000000	458	8.4563927109382564E-01	9.9725593471308194E-01	1338	-1.8476403647968627E+03	-1.8500152881374138E+03	7.0975334003651538E-03	3.6449350528021923E-02	1.0087970950800931E+00	3.7917116365751277E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2568	26	0.000000	883	8.4568929854836050E-01	9.9725593471308194E-01	1338	-1.8476403647968627E+03	-1.8490026385483475E+03	-1.9638964776749045E-02	1.0088892843442399E-01	9.6705297394277201E-01	3.7892229917521524E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2569	26	0.000000	884	8.4568929854836050E-01	9.9725593471308194E-01	1338	-1.8476403647968627E+03	-1.8490026385483475E+03	-1.9638964776749045E-02	1.0088892843442399E-01	9.6705297394277201E-01	3.7892229917521524E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2825	26	0.000000	1140	8.4615854724925021E-01	9.9725593471308194E-01	1338	-1.8476403647968627E+03	-1.8497636022321958E+03	9.1345510250616241E-03	4.7070801253630883E-02	1.0189016977125134E+00	3.7659212143155429E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2574	26	0.000000	889	8.4637075215405877E-01	9.9725593471308194E-01	1338	-1.8476403647968627E+03	-1.8495986673789268E+03	1.0742400154632976E-02	5.5433558163416753E-02	1.0186954381056115E+00	3.7554081095473986E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1951	26	0.000000	266	8.4807597440544735E-01	9.9725593471308194E-01	1338	-1.8476403647968627E+03	-1.8498929755849822E+03	7.8992923304183876E-03	4.1225653938787424E-02	1.0081357327205624E+00	3.6714808353833041E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2698	26	0.000000	1013	8.4847959175509768E-01	9.9725593471308194E-01	1338	-1.8476403647968627E+03	-1.8498243324019274E+03	-8.4313114921551763E-03	4.4120867706297799E-02	9.8402372672722471E-01	3.6517595951769885E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2697	26	0.000000	1012	8.4859539956210606E-01	9.9725593471308194E-01	1338	-1.8476403647968627E+03	-1.8501844858824736E+03	5.8854561467937081E-03	3.0822309028198915E-02	1.0113056752035270E+00	3.6461112467375482E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2409	26	0.000000	724	8.4888468083398716E-01	9.9725593471308194E-01	1338	-1.8476403647968627E+03	-1.8494450467308914E+03	1.2323425631966299E-02	6.4663204927214904E-02	1.0185338389904082E+00	3.6320217899854325E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2410	26	0.000000	725	8.4888468083398716E-01	9.9725593471308194E-01	1338	-1.8476403647968627E+03	-1.8494450467308914E+03	1.2323425631966299E-02	6.4663204927214904E-02	1.0185338389904082E+00	3.6320217899854325E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2411	26	0.000000	726	8.4888468083398716E-01	9.9725593471308194E-01	1338	-1.8476403647968627E+03	-1.8494450467308914E+03	1.2323425631966299E-02	6.4663204927214904E-02	1.0185338389904082E+00	3.6320217899854325E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2412	26	0.000000	727	8.4888468083398716E-01	9.9725593471308194E-01	1338	-1.8476403647968627E+03	-1.8494450467308914E+03	1.2323425631966299E-02	6.4663204927214904E-02	1.0185338389904082E+00	3.6320217899854325E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2413	26	0.000000	728	8.4888468083398716E-01	9.9725593471308194E-01	1338	-1.8476403647968627E+03	-1.8494450467308914E+03	1.2323425631966299E-02	6.4663204927214904E-02	1.0185338389904082E+00	3.6320217899854325E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2414	26	0.000000	729	8.4888468083398716E-01	9.9725593471308194E-01	1338	-1.8476403647968627E+03	-1.8494450467308914E+03	1.2323425631966299E-02	6.4663204927214904E-02	1.0185338389904082E+00	3.6320217899854325E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2415	26	0.000000	730	8.4888468083398716E-01	9.9725593471308194E-01	1338	-1.8476403647968627E+03	-1.8494450467308914E+03	1.2323425631966299E-02	6.4663204927214904E-02	1.0185338389904082E+00	3.6320217899854325E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2416	26	0.000000	731	8.4888468083398716E-01	9.9725593471308194E-01	1338	-1.8476403647968627E+03	-1.8494450467308914E+03	1.2323425631966299E-02	6.4663204927214904E-02	1.0185338389904082E+00	3.6320217899854325E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2417	26	0.000000	732	8.4888468083398716E-01	9.9725593471308194E-01	1338	-1.8476403647968627E+03	-1.8494450467308914E+03	1.2323425631966299E-02	6.4663204927214904E-02	1.0185338389904082E+00	3.6320217899854325E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2418	26	0.000000	733	8.4888468083398716E-01	9.9725593471308194E-01	1338	-1.8476403647968627E+03	-1.8494450467308914E+03	1.2323425631966299E-02	6.4663204927214904E-02	1.0185338389904082E+00	3.6320217899854325E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2419	26	0.000000	734	8.4888468083398716E-01	9.9725593471308194E-01	1338	-1.8476403647968627E+03	-1.8494450467308914E+03	1.2323425631966299E-02	6.4663204927214904E-02	1.0185338389904082E+00	3.6320217899854325E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2420	26	0.000000	735	8.4888468083398716E-01	9.9725593471308194E-01	1338	-1.8476403647968627E+03	-1.8494450467308914E+03	1.2323425631966299E-02	6.4663204927214904E-02	1.0185338389904082E+00	3.6320217899854325E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2421	26	0.000000	736	8.4888468083398716E-01	9.9725593471308194E-01	1338	-1.8476403647968627E+03	-1.8494450467308914E+03	1.2323425631966299E-02	6.4663204927214904E-02	1.0185338389904082E+00	3.6320217899854325E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2422	26	0.000000	737	8.4888468083398716E-01	9.9725593471308194E-01	1338	-1.8476403647968627E+03	-1.8494450467308914E+03	1.2323425631966299E-02	6.4663204927214904E-02	1.0185338389904082E+00	3.6320217899854325E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2423	26	0.000000	738	8.4888468083398716E-01	9.9725593471308194E-01	1338	-1.8476403647968627E+03	-1.8494450467308914E+03	1.2323425631966299E-02	6.4663204927214904E-02	1.0185338389904082E+00	3.6320217899854325E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2424	26	0.000000	739	8.4888468083398716E-01	9.9725593471308194E-01	1338	-1.8476403647968627E+03	-1.8494450467308914E+03	1.2323425631966299E-02	6.4663204927214904E-02	1.0185338389904082E+00	3.6320217899854325E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2340	26	0.000000	655	8.5610290991083515E-01	9.9725593471308194E-01	1338	-1.8476403647968627E+03	-1.8500249747893656E+03	-6.5595255860389952E-03	3.6166092426632407E-02	9.9097153018682649E-01	3.2895893360055911E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1887	26	0.000000	202	8.5681730606296624E-01	9.9725593471308194E-01	1338	-1.8476403647968627E+03	-1.8491842382742509E+03	-1.5174134420222278E-02	8.4084959984669014E-02	9.8470649839984503E-01	3.2566509284250519E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2123	26	0.000000	438	8.5764769968363774E-01	9.9725593471308194E-01	1338	-1.8476403647968627E+03	-1.8499180335030087E+03	7.2385292451691207E-03	4.0347648300274694E-02	1.0088675583219282E+00	3.2185792988385156E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2048	26	0.000000	363	8.5765590716488205E-01	9.9725593471308194E-01	1338	-1.8476403647968627E+03	-1.8493521080647120E+03	-1.2748591086384625E-02	7.1064940286876377E-02	9.8594159615849197E-01	3.2182041579974986E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2049	26	0.000000	364	8.5765590716488205E-01	9.9725593471308194E-01	1338	-1.8476403647968627E+03	-1.8493521080647120E+03	-1.2748591086384625E-02	7.1064940286876377E-02	9.8594159615849197E-01	3.2182041579974986E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2281	26	0.000000	596	8.5902902740528408E-01	9.9725593471308194E-01	1338	-1.8476403647968627E+03	-1.8495666839704486E+03	-1.0183254467650832E-02	5.7323749967116387E-02	9.8647861854624719E-01	3.1557602881804418E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2435	26	0.000000	750	8.6125987561935635E-01	9.9725593471308194E-01	1338	-1.8476403647968627E+03	-1.8497533187928873E+03	8.3092493230899692E-03	4.7534574990163940E-02	1.0130295966038885E+00	3.0556552242967452E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1717	26	0.000000	32	8.6529479497670680E-01	9.9725593471308194E-01	1338	-1.8476403647968627E+03	-1.8486682419016463E+03	2.4116387365531296E-02	1.4213641814429001E-01	1.0311299527993383E+00	2.8788150744221048E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2404	26	0.000000	719	8.6544278202731673E-01	9.9725593471308194E-01	1338	-1.8476403647968627E+03	-1.8500519557391588E+03	-5.9886752388426797E-03	3.5335062336038732E-02	9.9113713622284738E-01	2.8724322952590284E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2905	26	0.000000	1220	8.6723286991163462E-01	9.9725593471308194E-01	1338	-1.8476403647968627E+03	-1.8501212186793189E+03	-5.5100384080673838E-03	3.2953493009127581E-02	9.8801945090684362E-01	2.7958015461149174E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2022	26	0.000000	337	8.6853418523196668E-01	9.9725593471308194E-01	1338	-1.8476403647968627E+03	-1.8494234568204479E+03	1.1016417260837229E-02	6.6543349506641494E-02	1.0119244710737045E+00	2.7407627229180023E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2885	26	0.000000	1200	8.6875220615584858E-01	9.9725593471308194E-01	1338	-1.8476403647968627E+03	-1.8496747493682001E+03	8.5804567552650087E-03	5.1916108103709856E-02	1.0185925953380526E+00	2.7315965625536471E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2349	26	0.000000	664	8.6920683237712504E-01	9.9725593471308194E-01	1338	-1.8476403647968627E+03	-1.8495333578425011E+03	-9.7908543608037097E-03	5.9447421782430142E-02	9.8627936534334160E-01	2.7125336387562780E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1927	26	0.000000	242	8.7193000999270165E-01	9.9725593471308194E-01	1338	-1.8476403647968627E+03	-1.8487257085058375E+03	-2.1551228417878151E-02	1.3366063773456668E-01	9.7823642823557644E-01	2.5997824159587665E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2272	26	0.000000	587	8.7441735050045943E-01	9.9725593471308194E-01	1338	-1.8476403647968627E+03	-1.8486774294602826E+03	-2.2214488946131705E-02	1.4052654122651362E-01	9.7132572969936837E-01	2.4989406336117143E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2382	26	0.000000	697	8.7475993796415052E-01	9.9725593471308194E-01	1338	-1.8476403647968627E+03	-1.8497271008800801E+03	-7.7193387673055664E-03	4.8966426408351839E-02	9.8893037639621484E-01	2.4852116502686674E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2841	26	0.000000	1156	8.7562500522427300E-01	9.9725593471308194E-01	1338	-1.8476403647968627E+03	-1.8502024485860227E+03	4.7654953866825061E-03	3.0441178789027985E-02	1.0099836970228078E+00	2.4507170670372697E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1833	26	0.000000	148	8.7583384104684125E-01	9.9725593471308194E-01	1338	-1.8476403647968627E+03	-1.8490178753460548E+03	-1.5641498760235909E-02	1.0008467690325870E-01	9.8433573922581319E-01	2.4424267407443301E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2615	26	0.000000	930	8.7585556519631236E-01	9.9725593471308194E-01	1338	-1.8476403647968627E+03	-1.8500704989517590E+03	5.4297002349087886E-03	3.4748950584562122E-02	1.0098509497309580E+00	2.4415651657221569E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2149	26	0.000000	464	8.7903216206262602E-01	9.9725593471308194E-01	1338	-1.8476403647968627E+03	-1.8492038818568383E+03	-1.2641960521542006E-02	8.3047653323374632E-02	9.8449984680609537E-01	2.3172566082559513E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1963	26	0.000000	278	8.7907636330058148E-01	9.9725593471308194E-01	1338	-1.8476403647968627E+03	-1.8498329543817968E+03	-6.7377245261073162E-03	4.4277810469091031E-02	9.9309267131778867E-01	2.3155503433480534E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2554	26	0.000000	869	8.7977265948461603E-01	9.9725593471308194E-01	1338	-1.8476403647968627E+03	-1.8489574812793694E+03	-1.6130391754072233E-02	1.0662157888817692E-01	9.7313628074139857E-01	2.2887566089482402E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2603	26	0.000000	918	8.7987600497012497E-01	9.9725593471308194E-01	1338	-1.8476403647968627E+03	-1.8498678570785839E+03	-6.4431900715155701E-03	4.2626283835927863E-02	9.8870356190456399E-01	2.2847934295362242E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG1710	26	0.000000	25	8.8053817412490409E-01	9.9725593471308194E-01	1338	-1.8476403647968627E+03	-1.8488098824650699E+03	1.8550414158916523E-02	1.2340962614481138E-01	1.0244297786280088E+00	2.2594833584124042E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2678	26	0.000000	993	8.8248074457637060E-01	9.9725593471308194E-01	1338	-1.8476403647968627E+03	-1.8499805534069226E+03	-5.6260842809366064E-03	3.8051764633931361E-02	9.8945556747795305E-01	2.1860639577928186E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2680	26	0.000000	995	8.8248074457637060E-01	9.9725593471308194E-01	1338	-1.8476403647968627E+03	-1.8499805534069226E+03	-5.6260842809366064E-03	3.8051764633931361E-02	9.8945556747795305E-01	2.1860639577928186E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
COG2641	26	0.000000	956	8.8391163234075198E-01	9.9725593471308194E-01	1338	-1.8476403647968627E+03	-1.8496858073512519E+03	7.4890287693239162E-03	5.1280574521651745E-02	1.0138412586116061E+00	2.1327759438871486E-02	1.6733034423364715E-01	1.7720627682793380E-01	8.8181429496086661E-01	4.4971888606232847E-15
